TRADER,n_trades,avg_from_amount,avg_to_amount,cluster
osmo10d0zen6s5ra5cnygdmw99h090k4wwa0u3stpep,1,100.0,6.0,0.0
osmo10d357sk7knl8lt0xt5y5znzxczzyw8rpls6ezt,1,100.0,6.0,0.0
osmo10d3x3fyzkeart33kjvq4hk9qksjwumnmque59f,1,5500000.0,1.743385506178341e+20,0.0
osmo10d6ejag7dgn3ndlt5z8nwgkpg020mryzh27jgr,26,2.5141726684520093e+17,8798201.153846154,0.0
osmo10dc7lataqm62tze9tm47f8sesrws709zfd3xhh,2,1822061.0,389122.0,0.0
osmo10dee2zpguzzljrxug2cn4m35g3g93g8usw0ywu,1,100.0,6.0,0.0
osmo10derruttxyuge6e6mu7fhrm3g9xgdx32qwa7zy,1,100.0,6.0,0.0
osmo10djf5ksd65v8p83vqf8acaznhk3jht5cw26r80,6,3.0827859089110483e+19,1.2779600414745037e+19,0.0
osmo10dlaqa7rs455h0qhts85rtxhl25v9z0wazt4g9,1,100.0,6.0,0.0
osmo10dlqexxj9xe5p0ywfffrfgutw5lf0l4julgfdd,2,4.17545e+19,94364213349.0,0.0
osmo10dmr0kyx9utsjxqgr79fsy87k4qq6ne34gen80,1,100.0,6.0,0.0
osmo10dngsw0z5j7fc98xz67e2rcz5k3am6lqwe7784,1,2069069.0,391695.0,0.0
osmo10dpfhfm363e4w20q9evvdljgq5x47lus79ksa8,3,469697.6666666667,361024.0,0.0
osmo10dpk5y373ttzaus2qecdt4ltpfc2jh025dhgz2,3,2846666.6666666665,4511440.0,0.0
osmo10drzjrxcr9fxf075zsmqceu70jsc3xnc3c8w2h,1,100.0,6.0,0.0
osmo10dsca8rfjvn9zawyne2ptf056grf0gptvf356j,1,10000.0,162430.0,0.0
osmo10dt0puy5rgdwz4th6qg0t50h32ghgn3j605qlc,1,36000000.0,342817.0,0.0
osmo10dt9lu74p25dd9s32m07n4txl0k6k42s2rspqm,1,200000000.0,1.7540115684217412e+19,0.0
osmo10dtacf7cyudhnflcutexmzdcacrp5zd26fpjcq,1,100.0,6.0,0.0
osmo10dtve2k55z9k3azn9srmy2jf6ndkudt3wt5ge5,1,100.0,6.0,0.0
osmo10duq42d4sz7nz5gnydujl67awrnysv2muhf9du,2,3714019808.0,900225590.0,0.0
osmo10dwdzmfkalsx737q228ssvws295d2zkmrs56j9,1,100.0,6.0,0.0
osmo10dwvdq7lt2vu28e4yskdwrsea3j2rs0ynl83ag,83,801900582.7590362,852317300.7349398,0.0
osmo10dwzfc6aqqwa0gygjyzkl8t935jy4ydw980c65,9,3835443.222222222,3466108.0,0.0
osmo10dy5rm2jm6yl774jnw2unlyfa86w6axvwj2j6z,1,109530000.0,4185794961.0,0.0
osmo10dy9wapgn73h834dc0hzephtv3hu2u8mvznv85,1,100.0,6.0,0.0
osmo10dyrpcummflyxlknj7rqgtu39sm7mdh600d94r,1,1.4e+18,43307.0,0.0
osmo10dyryhlfuk87pc9vw3h02h0vr3uscfmss8uycw,2,1.496960755803633e+17,198159.0,0.0
osmo10dzm9xule0efu60lprzwhg2amp8aqzm5n955ta,1,2185394.0,152985.0,0.0
osmo10e4jhxvuzwcuvy3gsewnzqlmr6pvnp5d4p5pwv,4,691261540.25,3520482.25,0.0
osmo10e76vpqgr5m3e9ryv78z9m4xpqgrs3ehf8qy04,1,2000000.0,132459.0,0.0
osmo10e7eknf2sywckddn2lefverw49nrc9uznhaazk,1,100.0,6.0,0.0
osmo10ealuwfn8qrdn7vpdjg9e4cp7q2fspguqk360v,2,55000000.0,58927697.0,0.0
osmo10eascez899uaw9m8zxp6v6p50jkwgkpy7rfc4y,2,7400000.0,760336.5,0.0
osmo10ec74c6x5wtc3gj2f8n6szcf32lhaeudtmkl7p,1,100.0,6.0,0.0
osmo10ecfsv73l7v2d3lwyjtqlmqa7d77f0up70crmv,1,100.0,6.0,0.0
osmo10ecq3cferjwcu7vmq8dwa8ms558996qjyxtak6,1,5939886.0,394868.0,0.0
osmo10ej9pvg77ne53jztfhtfj5azxr8fuw4jt4u00g,1,2.65e+19,715545.0,0.0
osmo10ek927y69zp9rjw2mskh7n06z85cuy3yzmwjaj,2,7572500.0,13645547066.5,0.0
osmo10ekhl7u67hw9klaqmrw0tj2vh3ffjnez0v3sw0,1,100.0,6.0,0.0
osmo10eknzwpuxgypyfercjrnl752z8zxwfg4zrc65s,1,1.29e+20,3949112.0,0.0
osmo10enmq9q29lh9jqfqq59lekmjprl67fh4d9q462,1,100.0,6.0,0.0
osmo10erunpx22efczkyshqlraahdrnnampwtpnwcdx,1,100.0,6.0,0.0
osmo10eslh95naf6k93j7rnj5pp5n8feq3ee6rw6yaq,3,630022562.3333334,4.5123877450594255e+20,0.0
osmo10espa99jvc548s499vxvepqwydq3nnlyxjyg04,1,100.0,6.0,0.0
osmo10eux7a2whq9guwzynkty9fyfqfvd409ywymcth,1,100.0,6.0,0.0
osmo10ey0xxpxnlndez32t93fvwdh5ckzmv6l0qwvwz,1,17164955.0,16725739.0,0.0
osmo10ey9natzdkk27wjuy8ajnnu7qzeds66muyrd8g,1,5489892.0,2949778.0,0.0
osmo10f0zndrqqeutx3jggan6f9u7fnqskc56lxawtw,1,100.0,6.0,0.0
osmo10f4x6xsp33rcmkxl7rkw9gdfagm9l307afrmwz,2,131843946.0,30163458.0,0.0
osmo10f6e3ksvrp2pqwqmn5pl28kl770g5fjkx5jj58,1,100.0,6.0,0.0
osmo10f7qernjny4k2rh9l0c2myrj2ke47dh8uk6ycw,1,100.0,6.0,0.0
osmo10fap62xdmcyfj8ttjf4w5kzaa6d9hyyy40ey6n,1,100.0,6.0,0.0
osmo10fcqrvvqzhaesy86uw46nf6mcz94fe4drpdlny,1,100.0,6.0,0.0
osmo10fdptu37kh649sglhrc9yuguv4k0u3zu0sk6yg,1,2000000.0,2.066579781677131e+17,0.0
osmo10fdvkczl76m040smd33lh9xn9j0cf26kguqpzq,2,487000000.0,930020623.0,0.0
osmo10fdwe698fl5jfuq38lh6tgs0f0jp9uaklllg79,5,3248478.6,6419775.0,0.0
osmo10flwce9rgdwmecen8v8glfcfll7mphywmtckh6,1,32000000000.0,6098926576.0,0.0
osmo10fmmusy2944rzfe2unn966j52jc99knstapgk5,1,100.0,6.0,0.0
osmo10fmzjmap7c2ttzpjp46ju07przwgpms4c2nzkh,1,132797419.0,3261883604.0,0.0
osmo10fnkn0qq8vc9cgk3katu66rfhf3ft49g72js3k,1,100.0,6.0,0.0
osmo10fstplp0jlq8jcx9r7jfuu86xtg7ytjueenmk9,1,364000000.0,24203212.0,0.0
osmo10ftaaz3w3n44kkxwxxynxnvuy24anmxntd8ths,1,100.0,6.0,0.0
osmo10fwjcvjz3l6cgghgh5yuuagnjch7r9sjcswlts,1,100.0,6.0,0.0
osmo10fxnd3uyd3rh3c4cw8a85p9equd4czn9s852aa,1,100.0,6.0,0.0
osmo10g03jp06rmfaee76jdde0dk9u36pd8lu7de3dh,1,100.0,6.0,0.0
osmo10g0sh3283g28zy0rfrsncc5ps8eg87lnhr8p0e,1,140400000.0,5.23781792321869e+21,0.0
osmo10g2g5eqemajr50vm665aunl5tycejset8sadqh,1,5000000.0,350211.0,0.0
osmo10g43cun9k2nev5uh3pawt843zj2z86zlaqwxcf,1,200000.0,333613.0,0.0
osmo10g5e4skwxv6tvhtlvgn60cwcsktm57qdws5s36,2,2260000.0,12061436.5,0.0
osmo10g5myxprek9lx8ahpuseslef6vn0grltn8ase8,2,5139040.5,356947.5,0.0
osmo10g5ycp6pa64j70y20y92m83rmaw7ylwrxd3vxy,1,100.0,6.0,0.0
osmo10g69v2meq377dpzhrx70e28nf8ptc9lfmkd2zk,56,9.732821362502838e+16,8.406617527401883e+16,0.0
osmo10g6pket7x7pz0vgx0u3e28putw587pgv2s4gu8,1,100.0,6.0,0.0
osmo10g7crpcznh96zy44psuhcez06qzvr50rtull4y,21,9989069469093568.0,4793081.80952381,0.0
osmo10g7g974pmtawdvxwy9ytxlufhftfyr7n8d2h3h,1,100.0,6.0,0.0
osmo10g7lezha5r00zzk4m6uuqjmgcqyem8wld73ffl,5,200289944.2,569866721.4,0.0
osmo10g8n78g3jlduv5vg0g8trswt7wnhnz3w0jq23e,4,5475000.0,25174155.75,0.0
osmo10gcf53em955hrsx9tqc9znsd8alw5af2nrztdy,2,10643163.0,729388.0,0.0
osmo10gf9t8gvmwsgu3rv86nuh5a9s5z3c9nz40ew38,1,36900000.0,2524780.0,0.0
osmo10gfq2l577dckgws2nd02kp3pymzl9p8x69egxq,2,1501604.0,418526.5,0.0
osmo10ggrnzu99qp3qlnrpeuvulqwd7alyzdq8nz2pr,1,100.0,6.0,0.0
osmo10gj89ywz86vwzjtpu9k64ug22q80vl7x74a3n8,1,415244833.0,28447861.0,0.0
osmo10glqhyd4gszs84jdpmwq9hf2rymfc2z2atdwgh,5,9200981.8,149509.0,0.0
osmo10gppsttklanp45mqxmdxh8wfwsx02al76k5yf9,1,100.0,6.0,0.0
osmo10gspc953t0smgs4as886varkatcmjrgsaju3f0,3,3645879.3333333335,27486263.0,0.0
osmo10gudcdk7lf6e3ghv6y7usz4hvj6jzjj97mzg8z,2,1684944485.5,103971.0,0.0
osmo10gujqljkllqnptyyxfg6cegffuwxzhpcfmxxdj,1,100.0,6.0,0.0
osmo10gzgfer6e9hw3nzlpjwtxery756ycs2vaj53lf,2,99700000.0,74096489.0,0.0
osmo10gzt35f8nsdr7neceakw3nlhqzl0r2j3nz8za8,1,100.0,6.0,0.0
osmo10h3z77zlfkmmmpxwlrsd289c4fe9r6xs0cj7sc,1,100.0,6.0,0.0
osmo10h762fa8336c9nh06q9vgu7y7j8tkdtly9jc6a,6,3660623305.1666665,699541412.5,0.0
osmo10h7lnkv7pcd2atawl6mzvaxq2fc8wz3pp6y5t4,3,813333.3333333334,2764542.3333333335,0.0
osmo10h7mpmr98ta45rp2mf69gz0nhcc0xsqz4ggkmu,6,13052380965540.834,2430048964.3333335,0.0
osmo10h97j4lgqu98q6czehfecqaxvhz23yjf08w6m5,4,14259189.75,159981.5,0.0
osmo10hahcqacxqmp4hkr55petjcu07fsc33mv0enzk,1,100.0,6.0,0.0
osmo10hcp7z7tsnwg3k3ct7zdcz2kf6rlv6g9yvm89d,8,9546926126.875,8198555806.25,0.0
osmo10hd7q4klgdcqvfsju0a0qxv8msj9sk59w6pdd3,1,131600000.0,99965775.0,0.0
osmo10hfal2sch6qrt7hdrk2v56muuuga7lknckehvr,1,623920264.0,634946422.0,0.0
osmo10hfkkrnj4metfs74w4cjnavq35y3525kdely54,2,2617332.5,481789252.5,0.0
osmo10hhv8gt87qg6jlfcfhg7mjy998d670y624xanr,1,100.0,6.0,0.0
osmo10hl66y7f90g9rkrhlzukg5nv55wzam2enxlvym,6,4.816666666768118e+18,22903624.5,0.0
osmo10hl759yf464jt56naz082pwwl9hwfxtzqrdf9y,1,100.0,6.0,0.0
osmo10hm4uw7uj74wfezmdf62unr4a5h2r8g5j5c05l,1,5000000.0,59975358.0,0.0
osmo10hmn0sc656hd9du5483rkeelu9r7lkuspafj9w,3,13666666.666666666,4430934.333333333,0.0
osmo10hncce2cs2hlv7l4djw4syhx0sevdz92ge0a2h,1,4500000000.0,74641209.0,0.0
osmo10hnkgh5nfatt60aeuxacpn80empt88nnsg07x9,3,43062022.666666664,164545.0,0.0
osmo10hs8e0zz9wp2f68fdzxfxne2lmy7cyes8ulzla,1,100.0,6.0,0.0
osmo10hvacsjdmqlpp0sx6tuu7932y64z66w3sv4ha3,1,100.0,6.0,0.0
osmo10hvz04hh92xzct5hxnpsn5h2fp3p4amm5v0cck,5,5.3000000001389504e+17,15278037.6,0.0
osmo10hwu7v9nuq5frmsggc0usn9j59qd6huqk7a3cu,4,3553310205.25,858978.5,0.0
osmo10hxgp4uzncgjxgrs2wxe70lak3rgzlpdy0d8yj,3,4.8333333333346e+18,5967738.0,0.0
osmo10hy3atrrmy58mw2xnwx6hj4yq2cg2ahasc6g5a,2,87313766.0,2547653.0,0.0
osmo10j0wn9ccppyqtz33hj2c33zz54v9adh6k4s869,1,100.0,6.0,0.0
osmo10j27mjxv706lkvmw8ewpcwa8ajp3srmjznur8w,1,3812279854.0,21719.0,0.0
osmo10j2gj3n2gec5a8umxj84q89juw23e04kmkfplh,1,100.0,6.0,0.0
osmo10j4ycg02f3z04gp8qynwx3pvr3sje48n2vwnf0,1,1000000.0,17532001.0,0.0
osmo10j62rvzc98x6ntlhlplknlg6daql89akq94gux,1,109500000.0,104134.0,0.0
osmo10j84kh3ypm3gur6w0u6nzyt37mds6wqrzn9e65,3,613971195.6666666,572309632.6666666,0.0
osmo10j8l585lg066r5rwgzpsf9h5k7vr8vfu0grpqx,2,725000000.0,309531923.5,0.0
osmo10jcd94dw9w2txv3f8xgd3cslz5s3cqu0zv0l0l,10,2.6100000000398294e+17,147495034.8,0.0
osmo10jej4dvnnj4wn5nfegx3js2lhaya7yd39a3mcw,1,166804375.0,7610988129.0,0.0
osmo10jey08cugxt4naaavanfv7fcn73xtuttnen8yw,1,2668770923.0,141759485.0,0.0
osmo10jfwjd4dnz6m79hcye4jx2wqjfwprnflc0nvrl,1,100.0,6.0,0.0
osmo10jl2g4644qny765pqqj6fexfhhfcjm2aq3nk0m,1,898539.0,15164657.0,0.0
osmo10jm8fvdyqlj78w0j5nawc76wsn4pqmdxj4q5zl,7,1.7456131342484355e+19,19473043.285714287,0.0
osmo10jm9v0w5trr6plqlp3ut4ltztr8nnaa3jzt4yd,1,100.0,6.0,0.0
osmo10jn6u0tasjkjgzrxkvxj8v83kkekaqkeqc8f93,2,2.9055037597560234e+19,787260.5,0.0
osmo10jp2jjd5lvpgvdv6j2lj5eyu7xutes8kl7pkew,1,100.0,6.0,0.0
osmo10jsrsey4ga7t08uap3dmlnlhdttae6ucnx49w4,2,2386590000.0,2.2045079796396825e+20,0.0
osmo10jtrluw46qte8a02dxfxu2ap66kpt42d88tvas,1,100.0,6.0,0.0
osmo10jv54k6svwt8dfzyk7rkc8ftwnjv56cp8rwyxr,1,9000012.0,1511964.0,0.0
osmo10jvp5p3rwqy8vsle8kqkfjwxte77663d0ajdmr,1,100.0,6.0,0.0
osmo10jvs2end562ww58hpakuarm4fglksc0xaz0r37,5,1281217.0,87923.2,0.0
osmo10jxccstl0ntkejh7mj762867qd3lerk2vf8yhd,1,608036232.0,178907538.0,0.0
osmo10jy3m6dxkh609k28y3nsave8r3z2nwzhdrxrcq,1,5.8e+18,177758.0,0.0
osmo10k0g6aay9v35zhcapjzgs0vw8gnqrv5cq2qlaj,1,100.0,6.0,0.0
osmo10k0m225prxrg90zyr7g39qh6lkjlpdevcdsvmm,1,100.0,6.0,0.0
osmo10k0qxqh39fwk2khv49g0n673kfqwe778f09ffg,4,2.34378197300259e+19,2127988.5,0.0
osmo10k3rw8k8378fk2dzvxe556ul0yz2ck4hdyx9sg,1,1612879036.0,860201.0,0.0
osmo10k4agq3c8h50xag8flzthyakj808jey3vy4wwj,1,100.0,6.0,0.0
osmo10k4e8f4fzeg043vwrx07p0n7vpdsygleyml6uf,1,100.0,6.0,0.0
osmo10k4pqw3jvdnj28dv89uhx0tjcrd3hk95v5n73t,1,33232360.0,91991.0,0.0
osmo10k8l7fale3ygdtxsz6g9v4832uuyq7wf0wfq9s,1,10000000000.0,70075076.0,0.0
osmo10k96uehfprdg99675f599hwvnwmtaqdxckta0d,1,100.0,6.0,0.0
osmo10k9w6vffw47vq3zzze9gx3h4zkfle3dqkzmf08,6,1508991.0,3753572.3333333335,0.0
osmo10ka033a6vx803h7hd4mfe3l8ky0txwcqyunzdj,1,88000000.0,1396777.0,0.0
osmo10kcns66kdspnywaslcphcknyvlrr8r8dj7v0s5,3,2681295.3333333335,970312.6666666666,0.0
osmo10kd3fceyku2t96hu90r9pxl2fzgran4xwgwgnd,1,1000000.0,66242.0,0.0
osmo10ke29ygwr43ffjauvu9457tuwt2tp6rcg2450y,2,2146062.0,4049598.0,0.0
osmo10kggn6sjrgdwfktc27nwed80d0vjcqpsnsujpy,1,100.0,6.0,0.0
osmo10kgsqh4csu7c2qpejp74g4atj90sxz6fnj23hj,1,225410000.0,5789705986065.0,0.0
osmo10khgn0aya7wnrxgfpe43lkmdmszsesr64n4ly2,1,100.0,6.0,0.0
osmo10khl28lngytg4rcu4z324l952vzy4n2jwyyz94,3,1.0334877926380802e+19,5.8526541833510104e+16,0.0
osmo10kjuq40jmvn9rtcvnymmjs2rs3lc5c8uh82jt0,1,21000000.0,8125864.0,0.0
osmo10kk7qyvqcnmjkrncaqmegwcpdytrwrttwcmvqh,2,12096286.0,12131941.0,0.0
osmo10kncz8scr53e2errs8n0tuyvll6x8dghn00esd,8,1.0956250000003506e+19,7454682.0,0.0
osmo10kndyvfzttw3mdlf94ukzaxmae9jues9qgve40,7,1.059663140757213e+16,16717.285714285714,0.0
osmo10kp9vw5y9aem9jyhhtv92wge5eu3jc3d94dzjv,1,100.0,6.0,0.0
osmo10kr327afp2cnw3xqu69phwx7e5sswelgdkgfy7,2,129279959.0,6143062.0,0.0
osmo10kuz22ct479qhrw7x65zah7nwjlp8258kvrzmm,13,5353831.230769231,4207203.615384615,0.0
osmo10kv77jya4x6ksvnd07m9llvh0np8682kth2tjg,1,100.0,6.0,0.0
osmo10ky5zt4wwkpzlfn2ep5jq0yjxfsswc47uxargp,2,29500000.0,9213429.0,0.0
osmo10ky8rvsmjek9cfrkd3lft2224c4rrsqn9qzn8d,2,6850393950.0,1636643.0,0.0
osmo10kz7wz3gfjuytcgp5tuntyk7j27wj0k0a6mgrl,1,100.0,6.0,0.0
osmo10l2wm95fd68aku54c3knft643nj2fmls5r3z4n,1,100.0,6.0,0.0
osmo10l56rqzm7f8d0a56d3ml8vutxyep7mymd5xgnd,2,1014000000.0,26478.0,0.0
osmo10l79dny7nngz2z9v0cplykn9uqwzcqdnhl9aa6,1,100.0,6.0,0.0
osmo10l885ate4m74jdcukp9h6rddcae9na6takyz9a,1,75804308.0,5226539.0,0.0
osmo10l94hm4etwv6gr9ykuy6y72jsqqtz0qucjq656,1,100.0,6.0,0.0
osmo10lcgy02g4z5z8djthlg435qgcsw2n8hxtcvcde,1,84000000.0,2005081.0,0.0
osmo10lcueka7tzjfcx0xcenq5jq8345vspcret9ern,1,237000000.0,16633452.0,0.0
osmo10lg8fhm9ev6mrpplzhxnvcdtfflyycl3c5lze9,1,100.0,6.0,0.0
osmo10lhqnzq6nhemqa0y5hrj8vvgwhpyz7yy9d3jdf,1,880000000.0,61311734.0,0.0
osmo10lhwra8pyu6j7q39prez3ytp584fw9asvn2av7,1,12760000.0,2741988006.0,0.0
osmo10ll0nytjets5pa2c3wjqydtz7whcjlydk0jwpa,1,396000000.0,27004678.0,0.0
osmo10lms2qynv6k0pxjw67slafm74nsx6lll9s6luu,3,3.6760463895450763e+19,247326.33333333334,0.0
osmo10ln8dvemymg8q4vg0t7csrfy4mgehpa56ewkmh,2,6001709.0,58922.0,0.0
osmo10lnks9ppaxdvm4tx94trrdqluyz04qwg426ekk,1,100.0,6.0,0.0
osmo10lnnktjyzaldnpm2km4krj3vq6vpgfg8zu9es5,1,100.0,6.0,0.0
osmo10lnxkvncgdxqv8z8aee9pvyf9h8ddcml7wx9jt,2,35239885.5,833770782.0,0.0
osmo10lp0ehzrmf3gq2vjumk4vw452u44tjhy7ts2nq,3,9833333.333333334,22083384.333333332,0.0
osmo10lqlgfkdeajkyvl96n97655t9cjw6wuyn4hg33,1,67500000.0,68420465.0,0.0
osmo10ls0hp5v8mv2djrxuek88aja7farxs434vqae9,2,5319899.5,5157905.0,0.0
osmo10ls9s4eqpsj66ltxxhs4luawwylplx094lexnf,1,100.0,6.0,0.0
osmo10ltfhkama9sqedn88pw4pap8h409lftujzy9mw,30,1.9768470126209555e+20,2.8021177560656488e+20,0.0
osmo10ltfrjgee36jm72lfc6pctyxehqu8kjlke5npp,1,100.0,6.0,0.0
osmo10lxee0f8rrqwq79vh9wkjq8h4y0fnr00f5wdzc,1,100.0,6.0,0.0
osmo10lxrweal8q5a0zypm4u3jxqx5xcgyxyr37zzq5,1,100.0,6.0,0.0
osmo10lyfass5az8wkw865yn7rcvarve34jgzavdwlj,2,1602626.5,2536368.5,0.0
osmo10lzcysvd259up47a3saswdj9d5pqxcyf8nwql7,1,100.0,6.0,0.0
osmo10m6367rk6xm8fgag2zmkza222jwstyetk3p0a4,1,100.0,6.0,0.0
osmo10m650xkajakc9h8q5x7qll3hjrjts7wmef5rcv,6,5.0000000000177664e+17,1.5032436474109373e+17,0.0
osmo10m93uu23anhuegwynpvszxn6yp6uw99j9h7n90,1,100.0,6.0,0.0
osmo10m9h36s89zn9hzcp4qqlxa9ja3wkeeme5sc26k,1,100.0,6.0,0.0
osmo10md9ejkqdr0sxwhpw2w596d6wq03tkcmjcl2r5,1,9466470512.0,10380724.0,0.0
osmo10mext78584jwhdk0sds0njad7vuwgnfahppd8k,2,791500000.0,8518529.5,0.0
osmo10mkczsrf8snhdhazkf7lav2hjdctyupvm8whys,9,390203333.3333333,49022417.666666664,0.0
osmo10mmevhxjthxy7yqdaufcxpe0l20u4n8z5n6tz3,1,184516.0,23999.0,0.0
osmo10mmge3w5yugtf5q00kqu5lhgl03a8e3r27dhw8,1,100.0,6.0,0.0
osmo10mqfp3g9g6ah26h59wnyx64fzeupds2khrqnmy,5,51661274.4,7.365343835128e+17,0.0
osmo10msxyj7m8vfrv78jvusxz273flzhkppwhd5h5m,1,100.0,6.0,0.0
osmo10mtq2t3lvzkstt7kstqjg0sfj2lm9cjly5hacf,2,5500000.0,12824218.5,0.0
osmo10mtwxwekpe8qdv67wgkclhuszrr348y00cg9s3,1,100.0,6.0,0.0
osmo10mvkgf8hpl775f5ke04fhwfteklln0d0s8dfdj,1,74500000.0,2.5055279721899633e+21,0.0
osmo10mx5xpxa8fwy363nvaqrc3s4k3atl5jfetcny4,1,100.0,6.0,0.0
osmo10myxjstjwhysdeqz48authwcpyt9h5t40m6q0e,1,100.0,6.0,0.0
osmo10n40gen99tal4ymv4c7ljhqflcel8aq4w4j67t,2,16746.0,17649.5,0.0
osmo10n4sn6635awdnhw5rlw7ysukuumg9nkzk266ql,1,100.0,6.0,0.0
osmo10nakm34gh6t39p5zrmrm0uu4tf6l46rhftswae,1,100.0,6.0,0.0
osmo10ncpalvdt3aypk5zn5x2wmf9u522x9pgq50znr,1,100.0,6.0,0.0
osmo10ndgjutz90w4let2arftc7fju60mnm92znuwjh,1,72010.0,4942.0,0.0
osmo10nevk2u6qxn52ayh0akf6sd3hw28jkqut4fwuj,1,100.0,6.0,0.0
osmo10nfc95jup2g43ue28exah7rnc6434g08ny3qw3,1,100.0,6.0,0.0
osmo10nfyq09flztuvf9ws9xmfa7sjkgk837qcy8csl,1,80000000.0,65693777.0,0.0
osmo10nkm4zjvrff2qsvsn5qkgzttzzh06fhmmgpkz5,1,1e+19,308160.0,0.0
osmo10nlpfnu7j89v86k7cjyvay93j4gasvd7pyadya,1,100.0,6.0,0.0
osmo10nmnrjck734fjdc9mxy5rs74wn7gdqve6sfx7y,1,60185.0,68445.0,0.0
osmo10nnffjvplzx8pwpksy02ms4da7mfu55a4n0a97,1,100.0,6.0,0.0
osmo10nnll8rlad306hu8yq420d4fsrzvhx6983txd0,1,100.0,6.0,0.0
osmo10npratcnratd4emaqd9d3xdmjdtct0yyw3pn5z,2,1.0500000000001546e+18,58804.0,0.0
osmo10nsnc7uk2e2ryaq3aacnum0klhhv5fzz5tam6c,3,302115790.0,1109679026.6666667,0.0
osmo10p06xpqkq2ggmzs8nlqczmfc0nl85s8klwt3v2,2,2009334.0,3060338.5,0.0
osmo10p0e4xktcz2kyemxp8taxrayrp4qauvhvd5amv,1,100.0,6.0,0.0
osmo10p5xxcm8ck8axvahzk67wnr0ewrqy7gyfmrvgj,63,3.3687958484214046e+21,1.1070110106098076e+21,0.0
osmo10p8j0deel259d6x2sp34smx94kv29h7vuks5pk,1,3500000.0,474149.0,0.0
osmo10pej5pyxlytu2at3rfvjh89c2k3prannndxsvk,3,4.549348805080109e+19,2311812.6666666665,0.0
osmo10pgdrmnkw29muc8ck9rv6llcy8shqnce0aun5m,2,1.050000000000445e+20,45323489.5,0.0
osmo10pjj5ye6spe7vgqcph2exm2pcx4m5gv96kafkt,2,4900000.0,128345706.5,0.0
osmo10plt39xmta8w44z52um5tjd9k2agau94rsxf9r,2,450935251.0,1102863.0,0.0
osmo10plysqkcxam4dktsn0f65wyxufrqxf80wgz5xr,3,2056781446.6666667,8293491.666666667,0.0
osmo10pmgyc7gxkdhk577zktacawzlrqfxx83eafv36,1,100.0,6.0,0.0
osmo10pmjp8w9munxyda4m6t68nxqge20x2w5luvjmn,1,100.0,6.0,0.0
osmo10pn46enk8qemyvqspqqlmj5cx7ffm5d7dqyztt,1,2.79281145065004e+18,1255620515.0,0.0
osmo10pn59lcsnjv4kvqvzqruh7keh5yszca6wj5eaw,1,100.0,6.0,0.0
osmo10ppp525dl5fxmvwxrtkds40vzkzchrxnemg858,1,3208784.0,432243.0,0.0
osmo10pq85n3pmchckf87luh5drh9v2yf44fl8hgzt4,1,2090280.0,127569.0,0.0
osmo10pqeld6k0jq4kefkd9mnzpjytgmszcp6jxa64p,2,8500000.0,579446.5,0.0
osmo10prc2trf0zvym3jru409mpjzj3t8zjlmn85z79,1,100.0,6.0,0.0
osmo10prcgdsqtdj9jmwef0rlrsh4can9t5fukpnh98,1,100.0,6.0,0.0
osmo10psdytalqjj79q7s3jpd6sxcgaxc3p246f8mej,2,2.362500000000975e+19,33317104.5,0.0
osmo10pxl5l3p08lvgpvdd3zak49taveqyunhvuujhv,8,1.4183173495394935e+20,2458125.875,0.0
osmo10pxrg99qpf6mtdacacq4wn6s39xy6gamqqt2lf,2,1.4500000000006e+19,833018.5,0.0
osmo10pxvhk5ejy5jvuy0wlvms4c6yj7rnehvwczyml,1,100.0,6.0,0.0
osmo10pys5yyuh895rezrqlzd5m5ja5hje65543plh4,1,55978.0,8662.0,0.0
osmo10q0wrwf8w4t8qeapdqw6mq78k73nh69j4u47zx,1,100.0,6.0,0.0
osmo10q2ahgxxqfwnkd2xgk5m05jh3p482c6sys8yvj,1,2000000.0,3125162649.0,0.0
osmo10q3h4qtgsqa928vyfyg76ttx4wv4xcwamea5lm,1,100.0,6.0,0.0
osmo10qatqljt4d7l6g4za3ufj45vr53ngnk26c7fp6,1,16112131.0,1454642.0,0.0
osmo10qdvc48ng2ps4efghmfjft97r8duz9jnnv4k04,2,950000.0,2261425.0,0.0
osmo10qey6aqjf5wlkglp0ljjg3v6h8ws26pmpgnmw0,4,5.706448670794255e+19,11616824.25,0.0
osmo10qfcq9l4aknrje8hx2k79d7kjtr6kferjr0vye,1,100.0,6.0,0.0
osmo10qje9zdam7306mjcxj2x0ms4qk9958ggq25mzw,1,1279000000.0,21478897.0,0.0
osmo10ql2xwk5jplam4dpaef4l2v8ftsl6f4jhn4kd6,146,2.2839657535119135e+18,3.911883581122729e+18,0.0
osmo10ql4zaaq0uvmcz5sknuxt4kj7030429c2x0un7,1,100.0,6.0,0.0
osmo10ql7wzxkqnq0ljjjr7ys8pzueupsxc6n8spjnr,1,100.0,6.0,0.0
osmo10qlsexndx5z5v6evkfy2fz524mxzmtfe9ane09,1,100.0,6.0,0.0
osmo10qn4hpdgm99glhq5ltx5smdzjaeddwz0rlg76a,1,100.0,6.0,0.0
osmo10qn78p0gsvd0alpnal87wannhmr8cya3kwyvp7,14,6.71428571429404e+18,2983973670.857143,0.0
osmo10qnnz6xnq2fzhae0w8xsujuenzawcm3elqdva4,1,100.0,6.0,0.0
osmo10qptcu8aj9tvcldlj6xl6qn6h5t9dk7qz7cta0,1,100.0,6.0,0.0
