profileid,follower_count,post_count,comment_count,mirror_count
11835,10,4,5,7
21342,10,4,5,2
19892,10,4,4,4
27059,10,4,4,3
41707,10,4,4,2
24334,10,4,4,1
63040,10,4,3,8
59269,10,4,3,5
5695,10,4,3,4
87545,10,4,2,12
59575,10,4,2,8
62233,10,4,2,7
49307,10,4,2,2
19647,10,4,2,1
111736,10,4,2,1
5659,10,4,1,11
38724,10,4,1,7
44534,10,4,1,6
27123,10,4,1,2
6024,10,4,1,2
43285,10,4,1,2
19494,10,4,1,2
104083,10,4,1,1
101019,10,4,1,1
31569,10,4,1,1
37181,10,4,1,1
66948,10,4,1,1
80096,10,3,70,83
42498,10,3,37,48
34993,10,3,8,21
75180,10,3,8,19
465,10,3,8,5
68649,10,3,7,4
87295,10,3,7,3
56977,10,3,6,12
23564,10,3,6,1
26286,10,3,5,7
27150,10,3,5,5
3749,10,3,4,3
67421,10,3,4,2
47769,10,3,4,1
61504,10,3,4,1
938,10,3,4,1
22578,10,3,3,17
56128,10,3,3,10
85416,10,3,3,1
5255,10,3,3,1
50386,10,3,3,1
56230,10,3,3,1
115240,10,3,2,19
88559,10,3,2,14
22089,10,3,2,13
56016,10,3,2,6
5034,10,3,2,6
50462,10,3,2,5
36463,10,3,2,4
83803,10,3,2,4
9020,10,3,2,2
28328,10,3,2,2
17893,10,3,2,2
6214,10,3,2,1
27041,10,3,2,1
24596,10,3,2,1
81033,10,3,2,1
20056,10,3,1,13
56198,10,3,1,9
56032,10,3,1,6
6920,10,3,1,6
81015,10,3,1,3
115305,10,3,1,2
60556,10,3,1,2
90845,10,3,1,2
27056,10,3,1,2
35007,10,3,1,1
17994,10,3,1,1
59863,10,3,1,1
108518,10,3,1,1
102926,10,3,1,1
28591,10,3,1,1
51485,10,3,1,1
90400,10,2,40,63
111851,10,2,39,40
113328,10,2,39,39
62905,10,2,37,40
90574,10,2,37,20
16197,10,2,23,22
106356,10,2,11,14
11890,10,2,6,2
21115,10,2,5,10
13289,10,2,5,3
24406,10,2,5,1
96611,10,2,4,7
46106,10,2,4,5
25728,10,2,4,4
6132,10,2,4,1
53810,10,2,3,5
14995,10,2,3,4
27140,10,2,3,3
23707,10,2,3,1
13597,10,2,3,1
24297,10,2,3,1
20980,10,2,2,3
114228,10,2,2,2
5830,10,2,2,2
18754,10,2,2,2
44982,10,2,2,2
26711,10,2,2,2
28104,10,2,2,2
30818,10,2,2,2
25045,10,2,2,2
36249,10,2,2,1
20936,10,2,2,1
6865,10,2,2,1
48167,10,2,2,1
77166,10,2,1,4
26869,10,2,1,3
6255,10,2,1,3
5787,10,2,1,2
3706,10,2,1,2
10836,10,2,1,2
74090,10,2,1,2
86183,10,2,1,2
22742,10,2,1,1
77781,10,2,1,1
60511,10,2,1,1
73225,10,2,1,1
13399,10,2,1,1
43294,10,2,1,1
52450,10,1,11,8
17738,10,1,7,3
12195,10,1,5,4
96367,10,1,4,2
13328,10,1,3,5
80921,10,1,3,4
95706,10,1,3,1
2688,10,1,3,1
85222,10,1,2,9
66902,10,1,2,8
2005,10,1,2,7
17398,10,1,2,6
1771,10,1,2,5
102984,10,1,2,5
60068,10,1,2,4
13054,10,1,2,1
53799,10,1,2,1
5427,10,1,2,1
22085,10,1,2,1
12771,10,1,2,1
34326,10,1,2,1
31425,10,1,2,1
17798,10,1,2,1
27846,10,1,1,13
54289,10,1,1,7
18210,10,1,1,4
112867,10,1,1,4
112691,10,1,1,3
13070,10,1,1,2
42988,10,1,1,2
5946,10,1,1,2
2632,10,1,1,2
7175,10,1,1,2
73612,10,1,1,2
8392,10,1,1,1
73891,10,1,1,1
108743,10,1,1,1
9910,10,1,1,1
63582,10,1,1,1
37621,10,1,1,1
78060,10,1,1,1
28338,10,1,1,1
17277,10,1,1,1
10981,10,1,1,1
54510,10,1,1,1
100032,10,1,1,1
42432,10,1,1,1
37427,10,1,1,1
15841,10,1,1,1
25164,10,1,1,1
33501,9,239,3,3
36790,9,190,18,6
82670,9,188,24,3
55056,9,161,4,25
97330,9,156,9,16
99096,9,152,9,19
81601,9,140,8,9
66678,9,122,2,1
56106,9,114,1,2
49246,9,112,3,2
46212,9,108,1,9
94449,9,99,14,12
84865,9,96,2,63
50599,9,90,2,1
15978,9,89,1,1
29894,9,88,2,29
25561,9,84,10,2
30439,9,83,1,6
99682,9,80,1,28
3823,9,79,1,28
29957,9,78,11,12
29125,9,78,5,32
34858,9,74,4,5
21806,9,72,1,4
106472,9,71,3,62
29078,9,67,3,1
15936,9,65,18,15
19020,9,65,9,15
103707,9,65,3,4
5031,9,65,2,3
19583,9,64,8,5
5108,9,64,3,3
92095,9,60,10,15
17000,9,60,9,5
114272,9,60,5,18
64341,9,60,3,26
90358,9,58,4,5
21594,9,57,3,12
3312,9,56,5,3
34297,9,56,4,4
53334,9,53,2,10
617,9,51,3,2
99208,9,49,3,7
80844,9,47,30,12
7953,9,47,9,1
52587,9,47,3,8
24881,9,47,1,2
23630,9,45,4,3
30508,9,45,4,3
32057,9,44,11,16
81659,9,44,5,20
85934,9,43,8,11
110460,9,43,7,14
21628,9,43,1,6
43938,9,42,1,2
51124,9,41,4,4
76569,9,41,3,8
73686,9,40,8,3
108868,9,40,6,21
20023,9,40,5,2
51173,9,39,5,4
78503,9,39,4,19
9954,9,39,4,3
34562,9,38,6,20
52589,9,38,3,8
50975,9,38,3,8
5313,9,37,14,33
109811,9,37,6,21
22242,9,37,2,3
4418,9,37,1,16
28014,9,36,5,33
95892,9,35,5,32
4412,9,35,2,18
115954,9,34,8,6
52572,9,34,3,8
53733,9,33,2,3
45373,9,33,1,6
16747,9,32,5,3
73454,9,32,1,4
84652,9,32,1,4
31649,9,32,1,2
20732,9,32,1,1
55909,9,31,4,6
51125,9,31,4,4
51076,9,31,4,4
51504,9,31,3,4
32344,9,31,2,18
8432,9,30,4,1
52568,9,30,3,8
60778,9,30,3,6
1099,9,30,3,4
46882,9,30,2,7
29888,9,30,1,15
73462,9,29,6,7
51102,9,29,4,4
51554,9,29,3,4
51525,9,29,3,4
51516,9,29,3,4
112754,9,29,2,8
25029,9,29,1,2
51329,9,28,9,6
51060,9,28,4,4
51585,9,28,3,4
51584,9,28,3,4
106150,9,28,2,92
50674,9,27,10,7
55899,9,27,6,16
82269,9,27,5,71
34207,9,27,5,6
51510,9,27,4,4
40566,9,27,2,2
91377,9,27,2,1
72436,9,26,21,33
51308,9,26,6,6
13537,9,26,5,65
55943,9,26,5,12
104159,9,26,5,4
28970,9,26,4,2
19021,9,26,3,8
51531,9,26,3,4
25070,9,26,3,1
93084,9,26,2,3
92665,9,26,2,1
55949,9,26,1,3
6500,9,26,1,2
85917,9,26,1,2
4493,9,26,1,1
25144,9,25,20,3
54818,9,25,14,16
51318,9,25,10,10
50680,9,25,9,6
51322,9,25,9,6
51132,9,25,4,4
106148,9,25,3,96
51520,9,25,3,4
41014,9,25,3,1
42774,9,25,3,1
46134,9,25,2,3
17639,9,25,1,3
51347,9,24,10,6
40754,9,24,9,7
51334,9,24,9,6
50786,9,24,9,6
51325,9,24,9,6
51288,9,24,5,5
51018,9,24,4,4
51134,9,24,4,4
51139,9,24,4,4
52669,9,24,3,7
51541,9,24,3,7
92319,9,24,1,28
59140,9,24,1,3
25500,9,23,10,11
50679,9,23,9,6
51283,9,23,6,5
51254,9,23,6,4
51285,9,23,5,5
51297,9,23,5,4
55967,9,23,4,10
51066,9,23,4,4
51247,9,23,4,4
51209,9,23,4,4
51185,9,23,4,4
51233,9,23,4,4
51241,9,23,4,4
8957,9,23,3,1
70414,9,23,1,3
51323,9,22,9,6
51270,9,22,6,4
51268,9,22,6,4
51235,9,22,4,4
51146,9,22,4,4
51130,9,22,4,4
51212,9,22,4,4
88329,9,22,1,9
92148,9,21,14,57
12198,9,21,8,14
51158,9,21,5,4
21114,9,21,4,10
51198,9,21,4,4
51201,9,21,4,4
88115,9,21,1,3
43525,9,21,1,2
18175,9,20,10,1
35149,9,20,7,7
18613,9,20,6,10
51144,9,20,4,4
51074,9,20,4,4
51196,9,20,4,4
23498,9,20,1,1
82263,9,19,10,32
72623,9,19,9,5
21553,9,19,5,10
51174,9,19,4,4
26771,9,19,3,7
22748,9,19,2,5
29855,9,19,2,1
75722,9,19,1,4
650,9,18,14,17
8885,9,18,11,13
28949,9,18,5,9
16679,9,18,3,7
103263,9,18,3,4
40433,9,18,3,2
24173,9,18,2,1
82382,9,18,1,12
16477,9,17,15,12
81626,9,17,12,13
91069,9,17,12,10
28786,9,17,11,5
36888,9,17,11,2
104064,9,17,9,2
87385,9,17,2,3
18017,9,17,2,3
20691,9,17,2,1
107144,9,17,1,8
14127,9,16,19,21
19568,9,16,18,25
86463,9,16,12,7
29819,9,16,9,1
42156,9,16,5,12
2685,9,16,3,7
21659,9,16,2,2
18633,9,16,2,1
35272,9,16,2,1
24729,9,16,1,3
41182,9,15,11,14
60339,9,15,8,32
27396,9,15,7,24
81462,9,15,7,14
96541,9,15,6,36
9637,9,15,6,5
27985,9,15,5,3
46538,9,15,4,11
2666,9,15,3,22
28480,9,15,3,1
17927,9,15,2,7
15743,9,15,2,1
98400,9,15,1,2
33845,9,15,1,2
113585,9,14,14,7
28549,9,14,12,24
24935,9,14,8,26
31447,9,14,3,36
24973,9,14,3,17
44817,9,14,2,8
69409,9,14,2,4
37138,9,14,2,2
63225,9,13,11,13
14033,9,13,11,2
86984,9,13,9,9
19025,9,13,8,15
46955,9,13,7,26
90560,9,13,7,7
26085,9,13,5,15
24926,9,13,5,15
5278,9,13,2,3
48702,9,13,1,31
8226,9,13,1,5
93015,9,13,1,4
82746,9,12,56,61
88016,9,12,7,10
109987,9,12,7,9
88379,9,12,6,39
116131,9,12,6,14
63007,9,12,4,10
20555,9,12,4,7
44036,9,12,4,4
94402,9,12,3,31
26057,9,12,3,8
43298,9,12,3,5
72562,9,12,3,3
52771,9,12,2,2
61345,9,12,1,8
115761,9,12,1,2
84081,9,11,9,1
34172,9,11,6,15
7923,9,11,4,1
115769,9,11,3,8
26632,9,11,3,2
57743,9,11,2,7
45915,9,11,2,5
103268,9,11,2,4
41506,9,11,2,3
16120,9,11,2,2
27352,9,11,2,1
40304,9,11,1,5
86115,9,11,1,3
9974,9,11,1,3
25613,9,11,1,2
98244,9,11,1,1
6760,9,10,10,14
14613,9,10,10,5
87587,9,10,7,14
34175,9,10,7,14
32715,9,10,3,11
10107,9,10,3,3
20428,9,10,2,15
14986,9,10,2,7
580,9,10,2,6
94856,9,10,2,3
32123,9,10,2,1
87873,9,10,1,8
103833,9,10,1,7
36912,9,10,1,1
32678,9,10,1,1
85963,9,10,1,1
49649,9,9,10,2
34189,9,9,7,20
13948,9,9,6,6
66551,9,9,5,2
43046,9,9,4,10
20264,9,9,4,6
48405,9,9,4,4
41686,9,9,4,2
20401,9,9,3,9
20071,9,9,3,7
23842,9,9,3,6
14405,9,9,3,1
110255,9,9,2,32
13371,9,9,2,19
54573,9,9,2,7
53022,9,9,2,6
92014,9,9,2,3
95551,9,9,2,1
24547,9,9,2,1
39924,9,9,1,5
28967,9,9,1,3
17315,9,9,1,2
14630,9,9,1,2
103077,9,9,1,2
20115,9,9,1,2
7543,9,8,12,23
46635,9,8,6,11
12564,9,8,6,8
43041,9,8,6,8
88881,9,8,6,2
13933,9,8,4,14
70784,9,8,4,8
54543,9,8,4,5
39468,9,8,4,4
10088,9,8,4,1
15554,9,8,3,1
75673,9,8,2,3
2218,9,8,2,2
16870,9,8,2,2
30970,9,8,2,2
27749,9,8,2,2
15422,9,8,1,11
1516,9,8,1,7
59894,9,8,1,5
114173,9,8,1,2
92055,9,8,1,1
18024,9,8,1,1
37617,9,8,1,1
86640,9,7,16,19
37658,9,7,15,14
92035,9,7,7,24
12099,9,7,7,2
27588,9,7,5,11
21692,9,7,5,3
22224,9,7,5,2
94589,9,7,4,2
7088,9,7,3,4
112174,9,7,3,1
66836,9,7,3,1
95752,9,7,2,14
19251,9,7,2,7
21540,9,7,2,5
107131,9,7,2,2
25230,9,7,2,2
19157,9,7,1,3
57710,9,7,1,3
1507,9,7,1,1
40741,9,7,1,1
107551,9,7,1,1
40260,9,6,11,19
49298,9,6,10,3
24372,9,6,6,8
26460,9,6,6,5
40470,9,6,5,2
46214,9,6,4,5
36685,9,6,4,4
14691,9,6,3,3
32312,9,6,3,2
21445,9,6,3,1
45492,9,6,2,10
54230,9,6,2,8
30378,9,6,2,2
4029,9,6,2,1
14320,9,6,2,1
3694,9,6,2,1
15346,9,6,2,1
103679,9,6,1,7
74546,9,6,1,6
6151,9,6,1,3
2406,9,6,1,3
1249,9,6,1,3
17395,9,6,1,3
28657,9,6,1,2
24438,9,6,1,1
54004,9,6,1,1
109727,9,6,1,1
64967,9,6,1,1
41438,9,6,1,1
25221,9,6,1,1
25396,9,6,1,1
62130,9,6,1,1
109412,9,5,37,30
46385,9,5,11,11
24198,9,5,8,5
26419,9,5,7,10
49557,9,5,6,6
22875,9,5,5,5
4287,9,5,5,2
11893,9,5,5,1
90213,9,5,4,26
113040,9,5,4,13
115409,9,5,3,5
27000,9,5,3,4
59230,9,5,3,2
21726,9,5,3,1
59647,9,5,2,7
9117,9,5,2,5
19337,9,5,2,3
19522,9,5,2,2
74926,9,5,2,2
9526,9,5,2,1
14812,9,5,2,1
56200,9,5,1,9
82822,9,5,1,6
36756,9,5,1,3
26392,9,5,1,3
40303,9,5,1,2
25611,9,5,1,2
107602,9,5,1,1
19050,9,4,7,8
87373,9,4,7,3
87840,9,4,5,16
49182,9,4,5,4
29573,9,4,5,1
102896,9,4,3,26
55684,9,4,3,3
42961,9,4,3,1
24319,9,4,3,1
71840,9,4,2,10
63033,9,4,2,7
43101,9,4,2,7
27014,9,4,2,2
47026,9,4,2,2
77913,9,4,2,2
4848,9,4,2,2
15468,9,4,2,1
66582,9,4,2,1
21837,9,4,2,1
9226,9,4,2,1
6327,9,4,2,1
28693,9,4,2,1
21812,9,4,2,1
18118,9,4,1,7
45859,9,4,1,7
45156,9,4,1,5
27532,9,4,1,3
41108,9,4,1,3
101370,9,4,1,3
37119,9,4,1,2
18993,9,4,1,1
93604,9,4,1,1
6322,9,4,1,1
81680,9,3,74,78
103131,9,3,34,36
93988,9,3,33,35
71278,9,3,12,13
18257,9,3,10,20
15696,9,3,8,3
103628,9,3,8,3
114594,9,3,8,2
22385,9,3,7,4
5769,9,3,7,3
26967,9,3,7,2
6856,9,3,6,4
17617,9,3,6,3
44388,9,3,6,2
5208,9,3,5,3
19031,9,3,4,6
19485,9,3,4,4
66696,9,3,4,1
15225,9,3,4,1
16243,9,3,3,22
41351,9,3,3,21
12188,9,3,3,6
36677,9,3,3,5
17765,9,3,3,3
4084,9,3,3,2
47772,9,3,3,2
66879,9,3,3,1
56133,9,3,2,4
14082,9,3,2,2
45075,9,3,2,1
40150,9,3,2,1
42578,9,3,2,1
12731,9,3,2,1
56085,9,3,1,6
6719,9,3,1,4
55054,9,3,1,4
32752,9,3,1,3
11585,9,3,1,3
66949,9,3,1,3
47697,9,3,1,3
38069,9,3,1,2
115793,9,3,1,2
35775,9,3,1,2
93552,9,3,1,2
6573,9,3,1,1
60613,9,3,1,1
12733,9,3,1,1
81683,9,2,72,73
81008,9,2,39,40
90386,9,2,33,20
48742,9,2,7,8
100992,9,2,7,1
37583,9,2,6,10
21437,9,2,5,1
32283,9,2,4,29
22667,9,2,4,4
39548,9,2,4,2
4983,9,2,4,1
894,9,2,3,4
6100,9,2,3,2
25002,9,2,3,1
9840,9,2,2,17
37338,9,2,2,8
92075,9,2,2,4
32769,9,2,2,4
6705,9,2,2,3
30151,9,2,2,2
17958,9,2,2,2
22703,9,2,2,2
9171,9,2,2,1
39269,9,2,2,1
4482,9,2,2,1
41397,9,2,1,7
8144,9,2,1,6
79725,9,2,1,5
46908,9,2,1,4
54535,9,2,1,4
22232,9,2,1,4
63667,9,2,1,3
97036,9,2,1,3
17864,9,2,1,3
10873,9,2,1,3
2839,9,2,1,3
96496,9,2,1,2
41204,9,2,1,2
7825,9,2,1,2
11043,9,2,1,1
67749,9,2,1,1
41176,9,2,1,1
84719,9,2,1,1
926,9,2,1,1
79715,9,2,1,1
18657,9,2,1,1
28780,9,2,1,1
15632,9,1,12,6
21793,9,1,12,1
13985,9,1,6,4
3906,9,1,6,2
5666,9,1,5,6
58831,9,1,4,5
7012,9,1,4,3
55577,9,1,4,2
16819,9,1,4,2
15248,9,1,4,1
53026,9,1,3,10
1256,9,1,3,2
23369,9,1,3,2
89793,9,1,3,2
7932,9,1,3,2
31158,9,1,3,2
31313,9,1,3,1
26800,9,1,3,1
27920,9,1,2,5
7505,9,1,2,4
15232,9,1,2,4
55742,9,1,2,2
92224,9,1,2,2
44529,9,1,2,2
100542,9,1,2,2
68652,9,1,2,1
92462,9,1,2,1
82482,9,1,2,1
8186,9,1,2,1
107735,9,1,2,1
109509,9,1,2,1
83004,9,1,2,1
57144,9,1,1,6
33707,9,1,1,2
67268,9,1,1,1
23931,9,1,1,1
5925,9,1,1,1
7081,9,1,1,1
85846,9,1,1,1
25354,9,1,1,1
82862,8,262,28,1
6693,8,250,7,13
30127,8,172,59,1
55750,8,148,4,25
25344,8,128,5,2
3597,8,126,11,147
27595,8,118,18,4
69400,8,96,33,37
30438,8,88,1,5
34656,8,86,1,2
21689,8,84,5,2
57313,8,80,2,20
5407,8,79,1,1
64525,8,78,1,2
8403,8,78,1,2
30441,8,77,1,1
22129,8,74,1,6
63479,8,71,1,1
29032,8,67,3,1
37812,8,66,7,13
53530,8,65,1,1
92612,8,64,4,9
19620,8,62,8,6
19614,8,62,8,6
20759,8,62,4,1
54829,8,60,10,119
19643,8,60,8,7
29138,8,60,4,37
25125,8,58,12,10
69360,8,58,2,9
105983,8,54,6,11
16916,8,53,24,8
92670,8,53,1,10
16574,8,52,2,2
106495,8,51,7,32
16110,8,51,6,24
21785,8,49,2,6
55005,8,49,1,2
90630,8,48,2,6
28226,8,47,12,14
106492,8,46,6,32
112065,8,46,2,10
4978,8,45,17,13
48121,8,45,4,3
20250,8,45,2,1
50371,8,45,1,1
49086,8,44,2,2
58077,8,44,1,23
43911,8,43,1,3
51049,8,42,4,4
48292,8,42,3,71
54891,8,42,3,42
45376,8,42,2,1
2166,8,42,1,1
64130,8,41,3,7
38116,8,41,1,17
9356,8,40,6,19
806,8,40,3,16
109813,8,39,8,30
45332,8,39,1,2
14841,8,38,4,5
61241,8,38,2,5
98722,8,38,1,3
53699,8,37,8,13
51051,8,37,4,4
94905,8,37,3,17
90632,8,37,3,17
34592,8,37,1,17
21532,8,37,1,4
33933,8,36,7,2
55910,8,36,3,11
28130,8,35,6,1
39435,8,35,5,5
45380,8,35,4,4
106493,8,34,27,46
23618,8,34,4,7
51046,8,34,4,4
9057,8,34,3,5
21734,8,33,12,33
65297,8,33,2,25
16046,8,33,1,17
105368,8,33,1,5
57429,8,33,1,1
68547,8,32,11,25
87812,8,32,10,5
27734,8,32,5,22
52569,8,32,3,4
21714,8,32,2,2
113465,8,32,2,1
27676,8,32,1,2
8970,8,32,1,1
51553,8,31,4,4
15789,8,30,17,3
634,8,30,4,3
42868,8,30,4,1
28761,8,30,3,7
51563,8,30,3,4
51517,8,30,3,4
51522,8,30,3,4
51540,8,30,3,4
39193,8,30,2,2
105992,8,29,20,6
51514,8,29,4,4
51117,8,29,3,4
51546,8,29,3,4
17570,8,29,2,3
37032,8,28,15,73
25984,8,28,4,6
51097,8,28,4,4
15506,8,28,2,3
40835,8,28,2,1
15502,8,28,2,1
110665,8,28,1,17
107142,8,28,1,1
20788,8,27,8,10
29300,8,27,4,23
28326,8,27,4,7
51122,8,27,4,4
51627,8,27,3,4
51530,8,27,3,4
51592,8,27,3,4
111198,8,27,2,1
102220,8,27,1,1
23953,8,27,1,1
21592,8,26,12,15
49718,8,26,5,15
51083,8,26,4,4
51068,8,26,4,4
72986,8,26,3,4
34505,8,26,2,2
26337,8,26,1,1
51331,8,25,9,6
115279,8,25,5,52
51576,8,25,3,4
51543,8,25,3,4
51544,8,25,3,4
67803,8,24,33,32
4302,8,24,11,1
50681,8,24,9,6
51040,8,24,7,4
2067,8,24,7,4
51292,8,24,6,6
51180,8,24,4,4
51199,8,24,4,4
16998,8,24,3,5
37921,8,24,2,18
14848,8,24,2,4
52159,8,24,1,1
42822,8,23,9,7
40625,8,23,8,2
51290,8,23,6,5
51257,8,23,4,4
51155,8,23,4,4
51058,8,23,4,4
51217,8,23,4,4
16439,8,23,1,376
7577,8,23,1,1
111455,8,22,5,7
31015,8,22,5,4
51170,8,22,4,4
51189,8,22,4,4
51161,8,22,4,4
4959,8,22,3,3
36764,8,22,1,7
23942,8,22,1,2
110737,8,22,1,1
33944,8,22,1,1
53115,8,21,8,13
51050,8,21,4,4
57270,8,21,2,5
42333,8,21,2,2
36763,8,21,1,3
57495,8,21,1,3
87213,8,21,1,1
21433,8,20,10,20
87047,8,20,5,7
20666,8,20,2,3
60388,8,20,1,3
34482,8,20,1,1
16841,8,19,5,4
22067,8,19,3,2
15649,8,19,2,2
93445,8,19,2,2
90957,8,18,18,25
28578,8,18,6,2
25485,8,18,4,10
742,8,18,4,1
72063,8,18,3,22
62057,8,18,3,4
86080,8,18,1,9
21766,8,18,1,2
80168,8,18,1,2
13437,8,17,11,6
37769,8,17,5,3
67828,8,17,4,2
41667,8,17,2,4
54646,8,17,1,10
53402,8,17,1,1
54547,8,16,13,21
71551,8,16,11,1
94292,8,16,8,8
18893,8,16,7,13
44074,8,16,7,1
25936,8,16,6,12
109940,8,16,6,10
26619,8,16,4,4
15516,8,16,4,1
82928,8,16,3,4
36932,8,16,3,2
663,8,16,3,1
9111,8,16,2,32
82560,8,16,2,5
37847,8,16,1,9
17579,8,15,25,1
16137,8,15,13,12
14732,8,15,12,2
91102,8,15,9,13
109932,8,15,8,11
86456,8,15,8,10
89760,8,15,6,10
24983,8,15,5,20
25814,8,15,5,18
45451,8,15,5,5
103324,8,15,5,3
47193,8,15,5,2
26720,8,15,4,4
42565,8,15,3,1
28051,8,15,2,3
53517,8,15,2,1
57487,8,15,1,2
91105,8,14,10,9
86657,8,14,9,11
27426,8,14,5,2
26036,8,14,4,6
49679,8,14,2,4
108008,8,14,2,3
10975,8,14,2,3
19831,8,14,1,5
17977,8,14,1,3
109235,8,13,9,11
20198,8,13,4,1
18588,8,13,3,2
4277,8,13,1,6
74145,8,13,1,2
80083,8,13,1,2
1468,8,13,1,1
57469,8,13,1,1
22722,8,12,12,15
27414,8,12,8,20
2461,8,12,4,6
26046,8,12,4,3
73367,8,12,3,1
39585,8,12,3,1
13153,8,12,2,3
15321,8,12,2,3
31246,8,12,2,2
18367,8,12,1,4
1715,8,11,15,10
36578,8,11,9,236
9517,8,11,9,2
114708,8,11,6,22
42596,8,11,5,9
31986,8,11,3,1
23360,8,11,3,1
99973,8,11,2,17
5275,8,11,2,2
3332,8,11,2,1
14106,8,11,1,22
24877,8,11,1,8
73457,8,11,1,2
102459,8,11,1,1
71740,8,11,1,1
102006,8,11,1,1
2074,8,11,1,1
20175,8,10,15,5
90080,8,10,11,4
87211,8,10,10,4
5123,8,10,8,23
12069,8,10,8,4
70650,8,10,5,21
105171,8,10,5,5
96244,8,10,5,4
108761,8,10,5,4
18162,8,10,5,1
4112,8,10,5,1
20932,8,10,4,9
41395,8,10,4,3
16772,8,10,4,3
26040,8,10,3,4
9573,8,10,3,1
103721,8,10,1,2
37517,8,10,1,2
31336,8,10,1,1
30693,8,10,1,1
32415,8,9,14,7
34182,8,9,12,16
680,8,9,11,6
25848,8,9,8,2
21124,8,9,7,4
17285,8,9,6,4
78165,8,9,6,3
45855,8,9,5,18
37693,8,9,5,3
18651,8,9,5,2
29474,8,9,3,1
80212,8,9,2,109
18585,8,9,2,6
56633,8,9,2,3
82050,8,9,2,1
17217,8,9,1,7
78228,8,9,1,6
103482,8,9,1,2
38867,8,9,1,2
25033,8,9,1,1
2300,8,9,1,1
33553,8,8,23,35
37928,8,8,16,18
4996,8,8,5,12
1264,8,8,5,4
26716,8,8,4,10
102883,8,8,3,71
24960,8,8,3,4
17722,8,8,3,2
18471,8,8,3,2
49755,8,8,2,12
95247,8,8,2,3
48853,8,8,2,3
69551,8,8,2,2
116525,8,8,2,1
29652,8,8,2,1
42255,8,8,1,4
20349,8,8,1,4
16685,8,8,1,2
41189,8,8,1,2
62303,8,8,1,1
48479,8,8,1,1
57036,8,8,1,1
16795,8,7,12,16
7586,8,7,10,16
32688,8,7,9,1
17582,8,7,8,4
53126,8,7,7,33
20836,8,7,7,3
106823,8,7,5,2
14884,8,7,4,4
3753,8,7,4,1
12186,8,7,3,26
23260,8,7,3,14
24827,8,7,3,3
40412,8,7,3,3
23332,8,7,3,2
18480,8,7,3,2
80358,8,7,3,1
32315,8,7,2,6
33702,8,7,2,1
38880,8,7,2,1
40942,8,7,2,1
35003,8,7,2,1
59631,8,7,2,1
111965,8,7,1,8
5976,8,7,1,7
64653,8,7,1,6
42672,8,7,1,3
7456,8,7,1,2
94805,8,7,1,1
73138,8,7,1,1
83312,8,7,1,1
83016,8,7,1,1
33285,8,7,1,1
65123,8,7,1,1
54593,8,6,15,15
37005,8,6,11,14
16924,8,6,11,3
40167,8,6,10,15
28667,8,6,8,2
46742,8,6,6,17
28445,8,6,6,12
40719,8,6,5,23
13050,8,6,5,5
13746,8,6,4,1
14797,8,6,3,3
5386,8,6,3,3
11793,8,6,3,2
14313,8,6,3,1
68629,8,6,3,1
21039,8,6,2,14
20421,8,6,2,4
71950,8,6,2,4
14460,8,6,2,3
69239,8,6,2,3
53654,8,6,2,3
8295,8,6,2,2
74002,8,6,2,2
15290,8,6,2,2
48529,8,6,2,2
29024,8,6,2,1
25373,8,6,1,11
69206,8,6,1,3
43442,8,6,1,2
15811,8,6,1,2
56093,8,6,1,1
5179,8,6,1,1
95289,8,6,1,1
18185,8,5,11,12
37464,8,5,9,12
18640,8,5,6,2
36977,8,5,4,52
16280,8,5,4,11
113137,8,5,4,3
30051,8,5,4,2
20999,8,5,4,1
43227,8,5,3,14
18177,8,5,3,2
19586,8,5,2,3
19452,8,5,2,2
99417,8,5,2,2
19200,8,5,2,1
101266,8,5,2,1
12830,8,5,2,1
19456,8,5,2,1
4145,8,5,2,1
23520,8,5,2,1
114351,8,5,1,13
23691,8,5,1,7
14724,8,5,1,5
30554,8,5,1,3
7532,8,5,1,2
17417,8,5,1,2
2148,8,5,1,2
10729,8,5,1,2
92013,8,5,1,1
45330,8,5,1,1
21139,8,5,1,1
1769,8,4,35,20
68410,8,4,14,15
30687,8,4,9,14
4464,8,4,9,8
12924,8,4,8,12
24304,8,4,6,13
50910,8,4,6,8
5858,8,4,6,1
21789,8,4,5,1
16239,8,4,4,15
106782,8,4,4,11
1720,8,4,4,3
2221,8,4,4,1
115255,8,4,3,14
48980,8,4,3,7
71219,8,4,3,7
25021,8,4,3,4
36981,8,4,3,3
72346,8,4,3,1
50482,8,4,3,1
107926,8,4,3,1
23674,8,4,3,1
1435,8,4,2,11
50468,8,4,2,5
11837,8,4,2,3
19635,8,4,2,1
56020,8,4,1,5
41372,8,4,1,3
46792,8,4,1,3
82315,8,4,1,3
56147,8,4,1,2
41742,8,4,1,2
43266,8,4,1,2
9599,8,4,1,2
34258,8,4,1,2
32259,8,4,1,1
80171,8,3,105,26
47669,8,3,35,38
80663,8,3,34,36
81013,8,3,33,35
7413,8,3,8,5
15493,8,3,8,2
37270,8,3,7,9
75567,8,3,7,3
111640,8,3,7,2
15095,8,3,6,1
68901,8,3,5,4
78921,8,3,5,3
164,8,3,4,3
27343,8,3,3,6
48108,8,3,3,2
5450,8,3,3,1
38432,8,3,3,1
71768,8,3,2,7
71128,8,3,2,7
40797,8,3,2,5
50465,8,3,2,5
